Series ID,year,period,label,value
LNS14000034,2019,M09,2019 Sep,3
LNS14000034,2019,M10,2019 Oct,3.4
LNS14000034,2019,M11,2019 Nov,3
LNS14000034,2019,M12,2019 Dec,3
LNS14000034,2020,M01,2020 Jan,3.4
LNS14000034,2020,M02,2020 Feb,3.2
LNS14000034,2020,M03,2020 Mar,5.1
LNS14000034Q,2010,Q01,2010 Qtr1,12.3
LNS14000034Q,2010,Q02,2010 Qtr2,11.6
LNS14000034Q,2010,Q03,2010 Qtr3,11.2
LNS14000034Q,2010,Q04,2010 Qtr4,11.8
LNS14000034Q,2011,Q01,2011 Qtr1,11.1
LNS14000034Q,2011,Q02,2011 Qtr2,10.5
LNS14000034Q,2011,Q03,2011 Qtr3,9.8
LNS14000034Q,2011,Q04,2011 Qtr4,10
LNS14000034Q,2012,Q01,2012 Qtr1,9.4
LNS14000034Q,2012,Q02,2012 Qtr2,9.6
LNS14000034Q,2012,Q03,2012 Qtr3,8.5
LNS14000034Q,2012,Q04,2012 Qtr4,8.2
LNS14000034Q,2013,Q01,2013 Qtr1,8.1
LNS14000034Q,2013,Q02,2013 Qtr2,7.8
LNS14000034Q,2013,Q03,2013 Qtr3,8.1
LNS14000034Q,2013,Q04,2013 Qtr4,7.7
LNS14000034Q,2014,Q01,2014 Qtr1,6.6
LNS14000034Q,2014,Q02,2014 Qtr2,6.5
LNS14000034Q,2014,Q03,2014 Qtr3,6
LNS14000034Q,2014,Q04,2014 Qtr4,5.6
LNS14000034Q,2015,Q01,2015 Qtr1,5.8
LNS14000034Q,2015,Q02,2015 Qtr2,6
LNS14000034Q,2015,Q03,2015 Qtr3,5.5
LNS14000034Q,2015,Q04,2015 Qtr4,5.3
LNS14000034Q,2016,Q01,2016 Qtr1,4.7
LNS14000034Q,2016,Q02,2016 Qtr2,4.7
LNS14000034Q,2016,Q03,2016 Qtr3,5
LNS14000034Q,2016,Q04,2016 Qtr4,5.1
LNS14000034Q,2017,Q01,2017 Qtr1,4.5
LNS14000034Q,2017,Q02,2017 Qtr2,4.1
LNS14000034Q,2017,Q03,2017 Qtr3,4.4
LNS14000034Q,2017,Q04,2017 Qtr4,3.9
LNS14000034Q,2018,Q01,2018 Qtr1,4.2
LNS14000034Q,2018,Q02,2018 Qtr2,3.9
LNS14000034Q,2018,Q03,2018 Qtr3,3.6
LNS14000034Q,2018,Q04,2018 Qtr4,3.6
LNS14000034Q,2019,Q01,2019 Qtr1,3.9
LNS14000034Q,2019,Q02,2019 Qtr2,3.6
LNS14000034Q,2019,Q03,2019 Qtr3,3.4
LNS14000034Q,2019,Q04,2019 Qtr4,3.1
LNS14000034Q,2020,Q01,2020 Qtr1,3.9
LNS14000035,2010,M01,2010 Jan,11
LNS14000035,2010,M02,2010 Feb,11
LNS14000035,2010,M03,2010 Mar,11.7
LNS14000035,2010,M04,2010 Apr,11.5
LNS14000035,2010,M05,2010 May,10.8
LNS14000035,2010,M06,2010 Jun,10.9
LNS14000035,2010,M07,2010 Jul,11.6
LNS14000035,2010,M08,2010 Aug,11.3
LNS14000035,2010,M09,2010 Sep,11.2
LNS14000035,2010,M10,2010 Oct,12
LNS14000035,2010,M11,2010 Nov,12.1
LNS14000035,2010,M12,2010 Dec,11.5
LNS14000035,2011,M01,2011 Jan,11
LNS14000035,2011,M02,2011 Feb,10.9
LNS14000035,2011,M03,2011 Mar,10.8
LNS14000035,2011,M04,2011 Apr,11.8
LNS14000035,2011,M05,2011 May,11.7
LNS14000035,2011,M06,2011 Jun,11.4
LNS14000035,2011,M07,2011 Jul,10.8
LNS14000035,2011,M08,2011 Aug,11
LNS14000035,2011,M09,2011 Sep,11.3
LNS14000035,2011,M10,2011 Oct,10.8
LNS14000035,2011,M11,2011 Nov,10.7
LNS14000035,2011,M12,2011 Dec,10.7
LNS14000035,2012,M01,2012 Jan,10.9
LNS14000035,2012,M02,2012 Feb,10.9
LNS14000035,2012,M03,2012 Mar,9.9
LNS14000035,2012,M04,2012 Apr,9.9
LNS14000035,2012,M05,2012 May,9.7
LNS14000035,2012,M06,2012 Jun,10.3
LNS14000035,2012,M07,2012 Jul,10
LNS14000035,2012,M08,2012 Aug,10
LNS14000035,2012,M09,2012 Sep,9.8
LNS14000035,2012,M10,2012 Oct,9.7
LNS14000035,2012,M11,2012 Nov,10.4
LNS14000035,2012,M12,2012 Dec,9.7
LNS14000035,2013,M01,2013 Jan,9.5
LNS14000035,2013,M02,2013 Feb,9.8
LNS14000035,2013,M03,2013 Mar,9.3
LNS14000035,2013,M04,2013 Apr,7.8
LNS14000035,2013,M05,2013 May,8.6
LNS14000035,2013,M06,2013 Jun,8.6
LNS14000035,2013,M07,2013 Jul,8.5
LNS14000035,2013,M08,2013 Aug,8.3
LNS14000035,2013,M09,2013 Sep,8
LNS14000035,2013,M10,2013 Oct,8.4
LNS14000035,2013,M11,2013 Nov,8.3
LNS14000035,2013,M12,2013 Dec,8.3
LNS14000035,2014,M01,2014 Jan,8.4
LNS14000035,2014,M02,2014 Feb,8.6
LNS14000035,2014,M03,2014 Mar,8.4
LNS14000035,2014,M04,2014 Apr,7
LNS14000035,2014,M05,2014 May,8
LNS14000035,2014,M06,2014 Jun,7.2
LNS14000035,2014,M07,2014 Jul,7.2
LNS14000035,2014,M08,2014 Aug,7.7
LNS14000035,2014,M09,2014 Sep,7.1
LNS14000035,2014,M10,2014 Oct,7.3
LNS14000035,2014,M11,2014 Nov,6.5
LNS14000035,2014,M12,2014 Dec,6.5
LNS14000035,2015,M01,2015 Jan,6.2
LNS14000035,2015,M02,2015 Feb,6.3
LNS14000035,2015,M03,2015 Mar,6.7
LNS14000035,2015,M04,2015 Apr,6.8
LNS14000035,2015,M05,2015 May,6.5
LNS14000035,2015,M06,2015 Jun,5.9
LNS14000035,2015,M07,2015 Jul,6.9
LNS14000035,2015,M08,2015 Aug,7.1
LNS14000035,2015,M09,2015 Sep,6.2
LNS14000035,2015,M10,2015 Oct,6.5
LNS14000035,2015,M11,2015 Nov,6.8
LNS14000035,2015,M12,2015 Dec,6.2
LNS14000035,2016,M01,2016 Jan,5.8
LNS14000035,2016,M02,2016 Feb,5.4
LNS14000035,2016,M03,2016 Mar,5.6
LNS14000035,2016,M04,2016 Apr,6.6
LNS14000035,2016,M05,2016 May,5.7
LNS14000035,2016,M06,2016 Jun,6.3
LNS14000035,2016,M07,2016 Jul,5.3
LNS14000035,2016,M08,2016 Aug,5.8
LNS14000035,2016,M09,2016 Sep,6.4
LNS14000035,2016,M10,2016 Oct,5.5
LNS14000035,2016,M11,2016 Nov,5.1
LNS14000035,2016,M12,2016 Dec,5.9
LNS14000035,2017,M01,2017 Jan,6.2
LNS14000035,2017,M02,2017 Feb,5.6
LNS14000035,2017,M03,2017 Mar,4.7
LNS14000035,2017,M04,2017 Apr,5.4
LNS14000035,2017,M05,2017 May,5.4
LNS14000035,2017,M06,2017 Jun,5.2
LNS14000035,2017,M07,2017 Jul,5.3
LNS14000035,2017,M08,2017 Aug,4.7
LNS14000035,2017,M09,2017 Sep,5.5
LNS14000035,2017,M10,2017 Oct,4.9
LNS14000035,2017,M11,2017 Nov,4.8
LNS14000035,2017,M12,2017 Dec,5.3
LNS14000035,2018,M01,2018 Jan,4.6
LNS14000035,2018,M02,2018 Feb,5.2
LNS14000035,2018,M03,2018 Mar,4.9
LNS14000035,2018,M04,2018 Apr,4.8
LNS14000035,2018,M05,2018 May,5.1
LNS14000035,2018,M06,2018 Jun,4.8
LNS14000035,2018,M07,2018 Jul,4.7
LNS14000035,2018,M08,2018 Aug,5
LNS14000035,2018,M09,2018 Sep,4.3
LNS14000035,2018,M10,2018 Oct,4.3
LNS14000035,2018,M11,2018 Nov,4.6
LNS14000035,2018,M12,2018 Dec,4.3
LNS14000035,2019,M01,2019 Jan,4.8
LNS14000035,2019,M02,2019 Feb,3.9
LNS14000035,2019,M03,2019 Mar,4.4
LNS14000035,2019,M04,2019 Apr,3.7
LNS14000035,2019,M05,2019 May,4.1
LNS14000035,2019,M06,2019 Jun,4.2
LNS14000035,2019,M07,2019 Jul,3.8
LNS14000035,2019,M08,2019 Aug,4.2
LNS14000035,2019,M09,2019 Sep,3.8
LNS14000035,2019,M10,2019 Oct,3.9
LNS14000035,2019,M11,2019 Nov,4.3
LNS14000035,2019,M12,2019 Dec,4.5
LNS14000035,2020,M01,2020 Jan,4.4
LNS14000035,2020,M02,2020 Feb,4.9
LNS14000035,2020,M03,2020 Mar,6
LNS14000035Q,2010,Q01,2010 Qtr1,11.2
LNS14000035Q,2010,Q02,2010 Qtr2,11.1
LNS14000035Q,2010,Q03,2010 Qtr3,11.4
LNS14000035Q,2010,Q04,2010 Qtr4,11.9
LNS14000035Q,2011,Q01,2011 Qtr1,10.9
LNS14000035Q,2011,Q02,2011 Qtr2,11.6
LNS14000035Q,2011,Q03,2011 Qtr3,11
LNS14000035Q,2011,Q04,2011 Qtr4,10.7
LNS14000035Q,2012,Q01,2012 Qtr1,10.6
LNS14000035Q,2012,Q02,2012 Qtr2,10
LNS14000035Q,2012,Q03,2012 Qtr3,9.9
LNS14000035Q,2012,Q04,2012 Qtr4,10
LNS14000035Q,2013,Q01,2013 Qtr1,9.5
LNS14000035Q,2013,Q02,2013 Qtr2,8.4
LNS14000035Q,2013,Q03,2013 Qtr3,8.3
LNS14000035Q,2013,Q04,2013 Qtr4,8.3
LNS14000035Q,2014,Q01,2014 Qtr1,8.5
LNS14000035Q,2014,Q02,2014 Qtr2,7.4
LNS14000035Q,2014,Q03,2014 Qtr3,7.4
LNS14000035Q,2014,Q04,2014 Qtr4,6.7
LNS14000035Q,2015,Q01,2015 Qtr1,6.4
LNS14000035Q,2015,Q02,2015 Qtr2,6.4
LNS14000035Q,2015,Q03,2015 Qtr3,6.7
LNS14000035Q,2015,Q04,2015 Qtr4,6.5
LNS14000035Q,2016,Q01,2016 Qtr1,5.6
LNS14000035Q,2016,Q02,2016 Qtr2,6.2
LNS14000035Q,2016,Q03,2016 Qtr3,5.8
LNS14000035Q,2016,Q04,2016 Qtr4,5.5
LNS14000035Q,2017,Q01,2017 Qtr1,5.5
LNS14000035Q,2017,Q02,2017 Qtr2,5.3
LNS14000035Q,2017,Q03,2017 Qtr3,5.2
LNS14000035Q,2017,Q04,2017 Qtr4,5
LNS14000035Q,2018,Q01,2018 Qtr1,4.9
LNS14000035Q,2018,Q02,2018 Qtr2,4.9
LNS14000035Q,2018,Q03,2018 Qtr3,4.7
LNS14000035Q,2018,Q04,2018 Qtr4,4.4
LNS14000035Q,2019,Q01,2019 Qtr1,4.4
LNS14000035Q,2019,Q02,2019 Qtr2,4
LNS14000035Q,2019,Q03,2019 Qtr3,3.9
LNS14000035Q,2019,Q04,2019 Qtr4,4.2
LNS14000035Q,2020,Q01,2020 Qtr1,5.1
LNS14000036Q,2010,Q01,2010 Qtr1,15.8
LNS14000036Q,2010,Q02,2010 Qtr2,15.7
LNS14000036Q,2010,Q03,2010 Qtr3,15
LNS14000036Q,2010,Q04,2010 Qtr4,15.5
LNS14000036Q,2011,Q01,2011 Qtr1,15.2
LNS14000036Q,2011,Q02,2011 Qtr2,14.7
LNS14000036Q,2011,Q03,2011 Qtr3,14.5
LNS14000036Q,2011,Q04,2011 Qtr4,14.2
LNS14000036Q,2012,Q01,2012 Qtr1,13.4
LNS14000036Q,2012,Q02,2012 Qtr2,13.3
LNS14000036Q,2012,Q03,2012 Qtr3,13.2
LNS14000036Q,2012,Q04,2012 Qtr4,13.2
LNS14000036Q,2013,Q01,2013 Qtr1,13.4
LNS14000036Q,2013,Q02,2013 Qtr2,13.4
LNS14000036Q,2013,Q03,2013 Qtr3,12.8
LNS14000036Q,2013,Q04,2013 Qtr4,11.5
LNS14000036Q,2014,Q01,2014 Qtr1,12.1
LNS14000036Q,2014,Q02,2014 Qtr2,10.8
LNS14000036Q,2014,Q03,2014 Qtr3,11.2
LNS14000036Q,2014,Q04,2014 Qtr4,10.5
LNS14000036Q,2015,Q01,2015 Qtr1,10.1
LNS14000036Q,2015,Q02,2015 Qtr2,9.9
LNS14000036Q,2015,Q03,2015 Qtr3,9.3
LNS14000036Q,2015,Q04,2015 Qtr4,9.4
LNS14000036Q,2016,Q01,2016 Qtr1,8.4
LNS14000036Q,2016,Q02,2016 Qtr2,8.7
LNS14000036Q,2016,Q03,2016 Qtr3,8.4
LNS14000036Q,2016,Q04,2016 Qtr4,8.1
LNS14000036Q,2017,Q01,2017 Qtr1,7.8
LNS14000036Q,2017,Q02,2017 Qtr2,7.2
LNS14000036Q,2017,Q03,2017 Qtr3,7.4
LNS14000036Q,2017,Q04,2017 Qtr4,7.2
LNS14000036Q,2018,Q01,2018 Qtr1,6.9
LNS14000036Q,2018,Q02,2018 Qtr2,7.1
LNS14000036Q,2018,Q03,2018 Qtr3,6.9
LNS14000036Q,2018,Q04,2018 Qtr4,6.9
LNS14000036Q,2019,Q01,2019 Qtr1,7.3
LNS14000036Q,2019,Q02,2019 Qtr2,6.6
LNS14000036Q,2019,Q03,2019 Qtr3,6.7
LNS14000036Q,2019,Q04,2019 Qtr4,6.3
LNS14000036Q,2020,Q01,2020 Qtr1,7.2
LNS14000037Q,2010,Q01,2010 Qtr1,18.8
LNS14000037Q,2010,Q02,2010 Qtr2,17.9
LNS14000037Q,2010,Q03,2010 Qtr3,17.2
LNS14000037Q,2010,Q04,2010 Qtr4,17.3
LNS14000037Q,2011,Q01,2011 Qtr1,16.3
LNS14000037Q,2011,Q02,2011 Qtr2,15.7
LNS14000037Q,2011,Q03,2011 Qtr3,15.6
LNS14000037Q,2011,Q04,2011 Qtr4,15.3
LNS14000037Q,2012,Q01,2012 Qtr1,14.7
LNS14000037Q,2012,Q02,2012 Qtr2,14.6
LNS14000037Q,2012,Q03,2012 Qtr3,14.4
LNS14000037Q,2012,Q04,2012 Qtr4,13.5
LNS14000037Q,2013,Q01,2013 Qtr1,14.3
LNS14000037Q,2013,Q02,2013 Qtr2,14.7
LNS14000037Q,2013,Q03,2013 Qtr3,14.3
LNS14000037Q,2013,Q04,2013 Qtr4,12.5
LNS14000037Q,2014,Q01,2014 Qtr1,13.2
LNS14000037Q,2014,Q02,2014 Qtr2,12
LNS14000037Q,2014,Q03,2014 Qtr3,12.3
LNS14000037Q,2014,Q04,2014 Qtr4,11
LNS14000037Q,2015,Q01,2015 Qtr1,11.1
LNS14000037Q,2015,Q02,2015 Qtr2,11
LNS14000037Q,2015,Q03,2015 Qtr3,10.3
LNS14000037Q,2015,Q04,2015 Qtr4,10.6
LNS14000037Q,2016,Q01,2016 Qtr1,9.1
LNS14000037Q,2016,Q02,2016 Qtr2,9.3
LNS14000037Q,2016,Q03,2016 Qtr3,9.6
LNS14000037Q,2016,Q04,2016 Qtr4,9.3
LNS14000037Q,2017,Q01,2017 Qtr1,9
LNS14000037Q,2017,Q02,2017 Qtr2,8.2
LNS14000037Q,2017,Q03,2017 Qtr3,8.2
LNS14000037Q,2017,Q04,2017 Qtr4,8.2
LNS14000037Q,2018,Q01,2018 Qtr1,7.6
LNS14000037Q,2018,Q02,2018 Qtr2,7.9
LNS14000037Q,2018,Q03,2018 Qtr3,7.5
LNS14000037Q,2018,Q04,2018 Qtr4,7.6
LNS14000037Q,2019,Q01,2019 Qtr1,8.2
LNS14000037Q,2019,Q02,2019 Qtr2,7.8
LNS14000037Q,2019,Q03,2019 Qtr3,7.5
LNS14000037Q,2019,Q04,2019 Qtr4,7.3
LNS14000037Q,2020,Q01,2020 Qtr1,7.5
LNS14000038Q,2010,Q01,2010 Qtr1,12.7
LNS14000038Q,2010,Q02,2010 Qtr2,13.3
LNS14000038Q,2010,Q03,2010 Qtr3,12.6
LNS14000038Q,2010,Q04,2010 Qtr4,13.5
LNS14000038Q,2011,Q01,2011 Qtr1,13.9
LNS14000038Q,2011,Q02,2011 Qtr2,13.5
LNS14000038Q,2011,Q03,2011 Qtr3,13.3
LNS14000038Q,2011,Q04,2011 Qtr4,12.8
LNS14000038Q,2012,Q01,2012 Qtr1,11.9
LNS14000038Q,2012,Q02,2012 Qtr2,11.9
LNS14000038Q,2012,Q03,2012 Qtr3,11.9
LNS14000038Q,2012,Q04,2012 Qtr4,12.9
LNS14000038Q,2013,Q01,2013 Qtr1,12.4
LNS14000038Q,2013,Q02,2013 Qtr2,11.9
LNS14000038Q,2013,Q03,2013 Qtr3,11
LNS14000038Q,2013,Q04,2013 Qtr4,10.5
LNS14000038Q,2014,Q01,2014 Qtr1,10.9
LNS14000038Q,2014,Q02,2014 Qtr2,9.4
LNS14000038Q,2014,Q03,2014 Qtr3,9.9
LNS14000038Q,2014,Q04,2014 Qtr4,10
LNS14000038Q,2015,Q01,2015 Qtr1,8.9
LNS14000038Q,2015,Q02,2015 Qtr2,8.8
LNS14000038Q,2015,Q03,2015 Qtr3,8.3
LNS14000038Q,2015,Q04,2015 Qtr4,8.1
LNS14000038Q,2016,Q01,2016 Qtr1,7.7
LNS14000038Q,2016,Q02,2016 Qtr2,8
LNS14000038Q,2016,Q03,2016 Qtr3,7.1
LNS14000038Q,2016,Q04,2016 Qtr4,6.9
LNS14000038Q,2017,Q01,2017 Qtr1,6.5
LNS14000038Q,2017,Q02,2017 Qtr2,6
LNS14000038Q,2017,Q03,2017 Qtr3,6.5
LNS14000038Q,2017,Q04,2017 Qtr4,6.1
LNS14000038Q,2018,Q01,2018 Qtr1,6.1
LNS14000038Q,2018,Q02,2018 Qtr2,6.3
LNS14000038Q,2018,Q03,2018 Qtr3,6.2
LNS14000038Q,2018,Q04,2018 Qtr4,6.1
LNS14000038Q,2019,Q01,2019 Qtr1,6.3
LNS14000038Q,2019,Q02,2019 Qtr2,5.3
LNS14000038Q,2019,Q03,2019 Qtr3,5.8
LNS14000038Q,2019,Q04,2019 Qtr4,5.3
LNS14000038Q,2020,Q01,2020 Qtr1,6.9
LNS14000048Q,2010,Q01,2010 Qtr1,8.4
LNS14000048Q,2010,Q02,2010 Qtr2,8.3
LNS14000048Q,2010,Q03,2010 Qtr3,8.1
LNS14000048Q,2010,Q04,2010 Qtr4,8.1
LNS14000048Q,2011,Q01,2011 Qtr1,7.6
LNS14000048Q,2011,Q02,2011 Qtr2,7.8
LNS14000048Q,2011,Q03,2011 Qtr3,7.7
LNS14000048Q,2011,Q04,2011 Qtr4,7.4
LNS14000048Q,2012,Q01,2012 Qtr1,6.9
LNS14000048Q,2012,Q02,2012 Qtr2,6.9
LNS14000048Q,2012,Q03,2012 Qtr3,6.7
LNS14000048Q,2012,Q04,2012 Qtr4,6.5
LNS14000048Q,2013,Q01,2013 Qtr1,6.4
LNS14000048Q,2013,Q02,2013 Qtr2,6.2
LNS14000048Q,2013,Q03,2013 Qtr3,6
LNS14000048Q,2013,Q04,2013 Qtr4,5.8
LNS14000048Q,2014,Q01,2014 Qtr1,5.4
LNS14000048Q,2014,Q02,2014 Qtr2,5.1
LNS14000048Q,2014,Q03,2014 Qtr3,4.9
LNS14000048Q,2014,Q04,2014 Qtr4,4.6
LNS14000048Q,2015,Q01,2015 Qtr1,4.5
LNS14000048Q,2015,Q02,2015 Qtr2,4.4
LNS14000048Q,2015,Q03,2015 Qtr3,4.1
LNS14000048Q,2015,Q04,2015 Qtr4,4.1
LNS14000048Q,2016,Q01,2016 Qtr1,4.1
LNS14000048Q,2016,Q02,2016 Qtr2,4
LNS14000048Q,2016,Q03,2016 Qtr3,4
LNS14000048Q,2016,Q04,2016 Qtr4,4
LNS14000048Q,2017,Q01,2017 Qtr1,3.8
LNS14000048Q,2017,Q02,2017 Qtr2,3.7
LNS14000048Q,2017,Q03,2017 Qtr3,3.6
LNS14000048Q,2017,Q04,2017 Qtr4,3.4
LNS14000048Q,2018,Q01,2018 Qtr1,3.4
LNS14000048Q,2018,Q02,2018 Qtr2,3.2
LNS14000048Q,2018,Q03,2018 Qtr3,3.1
LNS14000048Q,2018,Q04,2018 Qtr4,3.1
LNS14000048Q,2019,Q01,2019 Qtr1,3.1
LNS14000048Q,2019,Q02,2019 Qtr2,2.9
LNS14000048Q,2019,Q03,2019 Qtr3,2.9
LNS14000048Q,2019,Q04,2019 Qtr4,2.9
LNS14000048Q,2020,Q01,2020 Qtr1,3.1
LNS14000049,2010,M01,2010 Jan,9.2
LNS14000049,2010,M02,2010 Feb,9.3
LNS14000049,2010,M03,2010 Mar,9.2
LNS14000049,2010,M04,2010 Apr,9
LNS14000049,2010,M05,2010 May,9
LNS14000049,2010,M06,2010 Jun,8.9
LNS14000049,2010,M07,2010 Jul,8.7
LNS14000049,2010,M08,2010 Aug,8.9
LNS14000049,2010,M09,2010 Sep,8.8
LNS14000049,2010,M10,2010 Oct,8.6
LNS14000049,2010,M11,2010 Nov,8.9
LNS14000049,2010,M12,2010 Dec,8.5
LNS14000049,2011,M01,2011 Jan,8.2
LNS14000049,2011,M02,2011 Feb,8
LNS14000049,2011,M03,2011 Mar,7.9
LNS14000049,2011,M04,2011 Apr,8.1
LNS14000049,2011,M05,2011 May,8
LNS14000049,2011,M06,2011 Jun,8.4
LNS14000049,2011,M07,2011 Jul,8.1
LNS14000049,2011,M08,2011 Aug,8
LNS14000049,2011,M09,2011 Sep,7.9
LNS14000049,2011,M10,2011 Oct,8
LNS14000049,2011,M11,2011 Nov,7.4
LNS14000049,2011,M12,2011 Dec,7.1
LNS14000049,2012,M01,2012 Jan,6.9
LNS14000049,2012,M02,2012 Feb,6.8
LNS14000049,2012,M03,2012 Mar,7
LNS14000049,2012,M04,2012 Apr,6.8
LNS14000049,2012,M05,2012 May,7
LNS14000049,2012,M06,2012 Jun,7
LNS14000049,2012,M07,2012 Jul,6.9
LNS14000049,2012,M08,2012 Aug,6.8
LNS14000049,2012,M09,2012 Sep,6.6
LNS14000049,2012,M10,2012 Oct,6.5
LNS14000049,2012,M11,2012 Nov,6.5
LNS14000049,2012,M12,2012 Dec,6.4
LNS14000049,2013,M01,2013 Jan,6.6
LNS14000049,2013,M02,2013 Feb,6.3
LNS14000049,2013,M03,2013 Mar,6.1
LNS14000049,2013,M04,2013 Apr,6.3
LNS14000049,2013,M05,2013 May,6.3
LNS14000049,2013,M06,2013 Jun,6.2
LNS14000049,2013,M07,2013 Jul,6.2
LNS14000049,2013,M08,2013 Aug,6.2
LNS14000049,2013,M09,2013 Sep,6.2
LNS14000049,2013,M10,2013 Oct,6.1
LNS14000049,2013,M11,2013 Nov,6
LNS14000049,2013,M12,2013 Dec,5.6
LNS14000049,2014,M01,2014 Jan,5.5
LNS14000049,2014,M02,2014 Feb,5.5
LNS14000049,2014,M03,2014 Mar,5.3
LNS14000049,2014,M04,2014 Apr,5.2
LNS14000049,2014,M05,2014 May,5.2
LNS14000049,2014,M06,2014 Jun,5.1
LNS14000049,2014,M07,2014 Jul,4.9
LNS14000049,2014,M08,2014 Aug,5
LNS14000049,2014,M09,2014 Sep,4.5
LNS14000049,2014,M10,2014 Oct,4.5
LNS14000049,2014,M11,2014 Nov,4.8
LNS14000049,2014,M12,2014 Dec,4.5
LNS14000049,2015,M01,2015 Jan,4.6
LNS14000049,2015,M02,2015 Feb,4.6
LNS14000049,2015,M03,2015 Mar,4.4
LNS14000049,2015,M04,2015 Apr,4.4
LNS14000049,2015,M05,2015 May,4.4
LNS14000049,2015,M06,2015 Jun,4.2
LNS14000049,2015,M07,2015 Jul,4.1
LNS14000049,2015,M08,2015 Aug,4
LNS14000049,2015,M09,2015 Sep,4.1
LNS14000049,2015,M10,2015 Oct,4.1
LNS14000049,2015,M11,2015 Nov,4.1
LNS14000049,2015,M12,2015 Dec,4
LNS14000049,2016,M01,2016 Jan,4
LNS14000049,2016,M02,2016 Feb,4
LNS14000049,2016,M03,2016 Mar,4
LNS14000049,2016,M04,2016 Apr,4.1
LNS14000049,2016,M05,2016 May,3.9
LNS14000049,2016,M06,2016 Jun,4
LNS14000049,2016,M07,2016 Jul,4
LNS14000049,2016,M08,2016 Aug,3.9
LNS14000049,2016,M09,2016 Sep,4.2
LNS14000049,2016,M10,2016 Oct,4
LNS14000049,2016,M11,2016 Nov,3.9
LNS14000049,2016,M12,2016 Dec,3.8
LNS14000049,2017,M01,2017 Jan,3.8
LNS14000049,2017,M02,2017 Feb,3.7
LNS14000049,2017,M03,2017 Mar,3.7
LNS14000049,2017,M04,2017 Apr,3.5
LNS14000049,2017,M05,2017 May,3.5
LNS14000049,2017,M06,2017 Jun,3.5
LNS14000049,2017,M07,2017 Jul,3.6
LNS14000049,2017,M08,2017 Aug,3.7
LNS14000049,2017,M09,2017 Sep,3.4
LNS14000049,2017,M10,2017 Oct,3.3
LNS14000049,2017,M11,2017 Nov,3.3
LNS14000049,2017,M12,2017 Dec,3.3
LNS14000049,2018,M01,2018 Jan,3.4
LNS14000049,2018,M02,2018 Feb,3.3
LNS14000049,2018,M03,2018 Mar,3.3
LNS14000049,2018,M04,2018 Apr,3.3
LNS14000049,2018,M05,2018 May,3.1
LNS14000049,2018,M06,2018 Jun,3.3
LNS14000049,2018,M07,2018 Jul,3
LNS14000049,2018,M08,2018 Aug,3
LNS14000049,2018,M09,2018 Sep,3
LNS14000049,2018,M10,2018 Oct,3
LNS14000049,2018,M11,2018 Nov,2.9
LNS14000049,2018,M12,2018 Dec,3.1
LNS14000049,2019,M01,2019 Jan,3.3
LNS14000049,2019,M02,2019 Feb,3.1
LNS14000049,2019,M03,2019 Mar,3
LNS14000049,2019,M04,2019 Apr,3
LNS14000049,2019,M05,2019 May,2.8
LNS14000049,2019,M06,2019 Jun,2.9
LNS14000049,2019,M07,2019 Jul,2.9
LNS14000049,2019,M08,2019 Aug,2.9
LNS14000049,2019,M09,2019 Sep,2.8
LNS14000049,2019,M10,2019 Oct,2.8
LNS14000049,2019,M11,2019 Nov,2.8
LNS14000049,2019,M12,2019 Dec,2.7
LNS14000049,2020,M01,2020 Jan,2.9
LNS14000049,2020,M02,2020 Feb,3
LNS14000049,2020,M03,2020 Mar,3.5
LNS14000049Q,2010,Q01,2010 Qtr1,9.2
LNS14000049Q,2010,Q02,2010 Qtr2,9
LNS14000049Q,2010,Q03,2010 Qtr3,8.8
LNS14000049Q,2010,Q04,2010 Qtr4,8.7
LNS14000049Q,2011,Q01,2011 Qtr1,8
LNS14000049Q,2011,Q02,2011 Qtr2,8.2
LNS14000049Q,2011,Q03,2011 Qtr3,8
LNS14000049Q,2011,Q04,2011 Qtr4,7.5
LNS14000049Q,2012,Q01,2012 Qtr1,6.9
LNS14000049Q,2012,Q02,2012 Qtr2,6.9
LNS14000049Q,2012,Q03,2012 Qtr3,6.7
LNS14000049Q,2012,Q04,2012 Qtr4,6.5
LNS14000049Q,2013,Q01,2013 Qtr1,6.3
LNS14000049Q,2013,Q02,2013 Qtr2,6.3
LNS14000049Q,2013,Q03,2013 Qtr3,6.2
LNS14000049Q,2013,Q04,2013 Qtr4,5.9
LNS14000049Q,2014,Q01,2014 Qtr1,5.4
LNS14000049Q,2014,Q02,2014 Qtr2,5.1
LNS14000049Q,2014,Q03,2014 Qtr3,4.8
LNS14000049Q,2014,Q04,2014 Qtr4,4.6
LNS14000049Q,2015,Q01,2015 Qtr1,4.5
LNS14000049Q,2015,Q02,2015 Qtr2,4.3
LNS14000049Q,2015,Q03,2015 Qtr3,4.1
LNS14000049Q,2015,Q04,2015 Qtr4,4.1
LNS14000049Q,2016,Q01,2016 Qtr1,4
LNS14000049Q,2016,Q02,2016 Qtr2,4
LNS14000049Q,2016,Q03,2016 Qtr3,4
LNS14000049Q,2016,Q04,2016 Qtr4,3.9
LNS14000049Q,2017,Q01,2017 Qtr1,3.8
LNS14000049Q,2017,Q02,2017 Qtr2,3.5
LNS14000049Q,2017,Q03,2017 Qtr3,3.5
LNS14000049Q,2017,Q04,2017 Qtr4,3.3
LNS14000049Q,2018,Q01,2018 Qtr1,3.3
